,Unnamed: 0,movieId,title,movielens_genres,avg_rating,number_of_viewers,imdbId,tmdbId,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count,success,status_code,status_message,cluster
3584,3584,4914,Breathless,Crime|Drama|Romance,3.9375,8.0,53472,269.0,False,/4WGuyWf1f94CsEeVIIqDKGw5rmO.jpg,,80000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,269.0,tt0053472,['FR'],fr,À bout de souffle,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.",3.1575,/9Wx0Wdn2EOqeCZU4SP6tlS3LOml.jpg,"[{'id': 10906, 'logo_path': None, 'name': 'Les Films Impéria', 'origin_country': 'FR'}, {'id': 10907, 'logo_path': None, 'name': 'Les Productions Georges de Beauregard', 'origin_country': 'FR'}, {'id': 16670, 'logo_path': None, 'name': 'SNC', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1960-03-16,0.0,90.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Wild! Violent! Outspoken and Honest!,False,7.497,1975.0,,,,-1
3590,3590,4921,Little Women,Drama|Romance,4.0,5.0,24264,39938.0,False,/vDaoVHc9Y2aKnpi5BBkpPGWbWfM.jpg,,424000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,39938.0,tt0024264,['US'],en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,1.1581,/6jbBsk4uDuSkO2Uxv5YxoPNmVVj.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-11-24,4140000.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Louisa May Alcott’s Immortal Story!,False,6.777,148.0,,,,122
3597,3597,4936,Fame,Drama|Musical,3.333333333,9.0,80716,3537.0,False,/jekdv0OUnppLnpbPdBIkwCoeENo.jpg,,8500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://alanparker.com/film/fame,3537.0,tt0080716,['US'],en,Fame,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,2.3516,/ewuGn4kxsqbYfgSO8Y5kzYlBcKE.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-05-16,42000000.0,133.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"If they've really got what it takes, it's going to take everything they've got.",False,6.412,490.0,,,,-1
3599,3599,4941,Flash Gordon,Action|Adventure|Sci-Fi,3.1875,8.0,80745,3604.0,False,/fU92iWyQbysjAQmkfkuFxNlWzz1.jpg,,35000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",,3604.0,tt0080745,['US'],en,Flash Gordon,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,2.9744,/eTdEaRjtVnFbd5KVhxLRfbYW46e.jpg,"[{'id': 23126, 'logo_path': None, 'name': 'Starling Films', 'origin_country': 'GB'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3418, 'logo_path': None, 'name': 'Famous Films Productions', 'origin_country': 'NL'}, {'id': 224704, 'logo_path': None, 'name': 'Flash Gordon Productions', 'origin_country': 'US'}, {'id': 1216, 'logo_path': None, 'name': 'DDL Cinematografica', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-12-05,27100000.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Pathetic earthlings...who can save you now?,False,6.248,1065.0,,,,-1
3604,3604,4951,Lord of the Flies,Adventure|Drama|Thriller,3.428571429,7.0,100054,10847.0,False,/uXdilXyp8Oys5BguQaiJKYIcsJT.jpg,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,10847.0,tt0100054,['US'],en,Lord of the Flies,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",2.3058,/xhxWsFgBYyDfRWfOhM1OrV88QDJ.jpg,"[{'id': 97, 'logo_path': '/smyTD67uNsdaySnnjVDmh0kyotp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 365, 'logo_path': '/3InSlF0bcc5zuObBGMQpDoSCjYV.png', 'name': 'Nelson Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-03-16,13985225.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No parents. No teachers. No rules... No mercy.,False,6.34,605.0,,,,1104
3607,3607,4954,Ocean's Eleven,Comedy|Crime,3.636363636,11.0,54135,299.0,False,/vJLSt7NvYP85nR4XJ8CxnMadf6G.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",,299.0,tt0054135,['US'],en,Ocean's Eleven,Danny Ocean and his gang attempt to rob the five biggest casinos in Las Vegas in one night.,3.5035,/A4R6u7SidBPVXMVzGSysCiRGTRz.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 67993, 'logo_path': None, 'name': 'Dorchester', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1960-08-10,2800000.0,127.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Just Danny Ocean and his 11 pals.,False,6.36,386.0,,,,1348
3610,3610,4958,Behind Enemy Lines,Action|Drama|War,3.25,20.0,159273,8007.0,False,/lEdy2A62qCwJPffMLVyByRxUpfd.jpg,"{'id': 98513, 'name': 'Behind Enemy Lines Collection', 'poster_path': '/8cKvfDj2vdlJZANatXyXRGnn8ST.jpg', 'backdrop_path': '/5sMWk8wutGCFAM7MAFPQJyc0ny0.jpg'}",40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,8007.0,tt0159273,['US'],en,Behind Enemy Lines,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Lt. Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer, Admiral Reigart, decides to risk his career and launch a renegade rescue mission to save his life.",3.1227,/fZReMWU3zszvaktDUqOoWCzHssZ.jpg,"[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-30,91753202.0,106.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Serbo-Croatian', 'iso_639_1': 'sh', 'name': ''}]",Released,His only weapon is his will to survive.,False,6.415,1605.0,,,,-1
3614,3614,4963,Ocean's Eleven,Crime|Thriller,3.844537815,119.0,240772,161.0,False,/ncoqdHs1poUaBqyKic9YI8ai7MP.jpg,"{'id': 304, 'name': ""Ocean's Collection"", 'poster_path': '/oHUHccvraYF8lYp6BxRoujRtH8Q.jpg', 'backdrop_path': '/7WUSrq8DqSkVgv1vmhBvav5bPoB.jpg'}",85000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.warnerbros.co.uk/movies/oceans-eleven,161.0,tt0240772,['US'],en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",9.2294,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 172, 'logo_path': None, 'name': 'NPV Entertainment', 'origin_country': 'US'}, {'id': 2596, 'logo_path': '/755EAcJW7MqKFpCPgbWicsb2QV6.png', 'name': 'Jerry Weintraub Productions', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-07,450717150.0,116.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Are you in or out?,False,7.5,12335.0,,,,1348
3618,3618,4967,No Man's Land,Drama|War,4.192307692,13.0,283509,8342.0,False,/e86j48mkpIzFSNutRGcNiltWCNt.jpg,,1012153.0,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,8342.0,tt0283509,['BA'],bs,No Man's Land,"Two soldiers from opposite sides get stuck between the front lines in the same trench. The UN is asked to free them and both sides agree on a ceasefire, but will they stick to it?",1.2817,/oTEmaYRKqWig5lhmwEQE0ZU3SRl.jpg,"[{'id': 23433, 'logo_path': '/z2CJKzHBgM1tHtBgHj0iFQDY1uX.png', 'name': 'Noé Productions', 'origin_country': 'FR'}, {'id': 257982, 'logo_path': None, 'name': 'Fabrica Cinema', 'origin_country': 'IT'}, {'id': 1016, 'logo_path': None, 'name': ""Man's Films"", 'origin_country': 'BE'}, {'id': 2442, 'logo_path': None, 'name': 'Counihan Villiers Productions', 'origin_country': 'GB'}, {'id': 49181, 'logo_path': None, 'name': 'Studio Maj', 'origin_country': 'SI'}, {'id': 109104, 'logo_path': None, 'name': 'Casablanca Film Production (SI)', 'origin_country': ''}, {'id': 871, 'logo_path': None, 'name': 'British Screen', 'origin_country': 'GB'}, {'id': 884, 'logo_path': None, 'name': 'TPS Cinéma', 'origin_country': 'FR'}, {'id': 85742, 'logo_path': None, 'name': 'Multivision', 'origin_country': 'FR'}, {'id': 155990, 'logo_path': '/py9VaywwK6KVi94YwrxSKVg1gkh.png', 'name': 'RAI Cinema', 'origin_country': 'IT'}, {'id': 253239, 'logo_path': None, 'name': 'Fondazione Monte Cinema Verità', 'origin_country': 'CH'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'SI', 'name': 'Slovenia'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2001-05-12,4858869.0,98.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A lot can happen between the lines,False,7.496,482.0,,,,-1
3621,3621,4971,Moscow on the Hudson,Comedy|Drama,3.1,5.0,87747,23111.0,False,/qKZNKurkt3A8d3ga7wmYXfJFPAr.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,23111.0,tt0087747,['US'],en,Moscow on the Hudson,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",0.7509,/cQtyCH6E2Xg5cqlsykwfdvbhB5y.jpg,"[{'id': 1704, 'logo_path': '/sb3PuMTgJgpPUY7x634etBAhodu.png', 'name': 'Bavaria Film', 'origin_country': 'DE'}, {'id': 44425, 'logo_path': None, 'name': 'ML Delphi Premier Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 20555, 'logo_path': '/hD8yEGUBlHOcfHYbujp71vD8gZp.png', 'name': 'Taurus Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-04-06,25100000.0,115.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Vladimir Ivanoff walks into a department store to buy blue jeans, walks out with a girl friend, an immigration lawyer and a buddy. His life and theirs will never be the same again.",False,6.252,218.0,,,,-1
3622,3622,4973,Amélie,Comedy|Romance,4.183333333,120.0,211915,194.0,False,/6n53UI4mX9QMfe2S0Pgt8mGebY1.jpg,,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://www.miramax.com/movie/amelie/,194.0,tt0211915,['FR'],fr,Le Fabuleux Destin d'Amélie Poulain,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",8.2279,/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg,"[{'id': 25020, 'logo_path': None, 'name': 'Victoires Productions', 'origin_country': ''}, {'id': 12000, 'logo_path': None, 'name': 'Tapioca Films', 'origin_country': ''}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 4411, 'logo_path': None, 'name': 'MMC Independent', 'origin_country': ''}, {'id': 581, 'logo_path': '/pzJLNyKypqwAgLR4OjmaxA5WEjm.png', 'name': 'UGC', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-04-25,173921954.0,122.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,She’ll change your life.,False,7.9,12217.0,,,,-1
3624,3624,4975,Vanilla Sky,Mystery|Romance|Sci-Fi|Thriller,3.420454545,44.0,259711,1903.0,False,/wwLufumafJojc59hgIamHyJSTO9.jpg,,68000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,1903.0,tt0259711,['US'],en,Vanilla Sky,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",5.3483,/cAh2pCiNPftsY3aSqJuIOde7uWr.jpg,"[{'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}, {'id': 485, 'logo_path': '/tVOP0mIeoYLua4Rw66OYNzitrrI.png', 'name': 'Vinyl Films', 'origin_country': 'US'}, {'id': 692, 'logo_path': '/mKVxLKcaUmevZUfxsuKzfIoeSw.png', 'name': 'Sogecine', 'origin_country': 'ES'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 2188, 'logo_path': '/f1zrx8bIsS81AHoPQq4riJx68Lt.png', 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2001-12-14,203388341.0,136.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,LoveHateDreamsLifeWorkPlayFriendshipSex,False,6.821,4537.0,,,,-1
3627,3627,4978,Lantana,Drama|Mystery|Thriller,3.833333333,6.0,259393,9523.0,False,/s9ivjpkMFQNRNXbfGBGgFGcthCS.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,9523.0,tt0259393,['AU'],en,Lantana,"Plagued with grief over the murder of her daughter, Valerie Somers suspects that her husband John is cheating on her. When Valerie disappears, Detective Leon Zat attempts to solve the mystery of her absence. A complex web of love, sex and deceit emerges -- drawing in four related couples whose various partners are distrustful and suspicious about each other's involvement.",0.8731,/nTEUCdpDsfVDZJ5H0ndP1EmVtj.jpg,"[{'id': 10791, 'logo_path': None, 'name': 'MBP', 'origin_country': 'DE'}, {'id': 14089, 'logo_path': None, 'name': 'Jan Chapman Productions', 'origin_country': 'AU'}, {'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 418, 'logo_path': None, 'name': 'New South Wales Film & Television Office', 'origin_country': 'AU'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2001-10-04,15747947.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes love isn't enough.,False,6.664,222.0,,,,-1
3628,3628,4979,The Royal Tenenbaums,Comedy|Drama,3.683823529,68.0,265666,9428.0,False,/cbuX448RKetr5Y5cZkmJEfu3xji.jpg,,21000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9428.0,tt0265666,['US'],en,The Royal Tenenbaums,"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.",5.7123,/nG7hZJn7wQTSDCQT39Gy3s3tbrp.jpg,"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 23449, 'logo_path': '/tPjESdmiEqfErAlDwFUoh0ldUQM.png', 'name': 'American Empirical Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-05,71441250.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Family isn't a word ... It's a sentence.,False,7.463,4883.0,,,,-1
3629,3629,4980,Bill & Ted's Bogus Journey,Adventure|Comedy|Fantasy|Sci-Fi,3.075,20.0,101452,1649.0,False,/4PMSgLOzPFgyzARQBhhX4vS9oOW.jpg,"{'id': 91746, 'name': 'Bill & Ted Collection', 'poster_path': '/ffCa2h3qW55YthUbz6gsGnkaCes.jpg', 'backdrop_path': '/A1CILmMtHpMobKvVSPWNAHd8Tey.jpg'}",20000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,1649.0,tt0101452,['US'],en,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",2.3988,/tldtDfLnPFOtTWp758EmIP2Hbz5.jpg,"[{'id': 365, 'logo_path': '/3InSlF0bcc5zuObBGMQpDoSCjYV.png', 'name': 'Nelson Entertainment', 'origin_country': 'US'}, {'id': 10201, 'logo_path': '/cgmwywVZ9NvAidd6Pn7p0CBYQkW.png', 'name': 'Interscope Communications', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-07-19,38040268.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Once... they made history. Now... they are history.,False,6.287,1322.0,,,,1310
3635,3635,4990,Jimmy Neutron: Boy Genius,Adventure|Animation|Children|Comedy,3.2,5.0,268397,12589.0,False,/9stTjA64EvFfNtrlO5XKvpBX351.jpg,,25000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",,12589.0,tt0268397,['US'],en,Jimmy Neutron: Boy Genius,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",2.6146,/pUwdquA6Bf3Gq8yT5iQL1Yq0jkl.jpg,"[{'id': 2348, 'logo_path': '/oydqrfwRAm6qqdYbxuMmmPsVi87.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 5682, 'logo_path': '/r7Hqh8pdZ9XdjXuMdslT3cgphbG.png', 'name': 'O Entertainment', 'origin_country': ''}, {'id': 89136, 'logo_path': '/5w19JCYpAshGGSIh1fTgwswl4DC.png', 'name': 'DNA Productions', 'origin_country': ''}, {'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-14,80936232.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A little genius becomes a big hero.,False,6.1,976.0,,,,-1
